CustomerID,TotalSpend,AvgQuantity,AvgUnitPrice,NumCountries,NumTransactions,MostCommonProduct,Cluster,Cluster_Selected,Label
12576.0,1315.83,10.988636363636363,2.4045454545454543,1.0,5.0,LARGE CHINESE STYLE SCISSOR,0,0,Low Spenders
12577.0,626.5999999999999,3.2123287671232887,1.736095890410959,1.0,3.0,ANTIQUE ALL GLASS CANDLESTICK,0,0,Low Spenders
12578.0,2794.51,10.491228070175438,3.157017543859649,1.0,2.0,FELTCRAFT DOLL MOLLY,0,0,Low Spenders
12579.0,440.4200000000001,9.827586206896552,3.3386206896551722,1.0,1.0,36 PENCILS TUBE WOODLAND,0,0,Low Spenders
12580.0,415.70000000000005,9.916666666666666,2.6075,1.0,1.0,BUTTERFLIES STICKERS,0,0,Low Spenders
12581.0,197.71000000000004,10.733333333333333,2.8926666666666665,1.0,1.0,3 RAFFIA RIBBONS 50'S CHRISTMAS ,0,0,Low Spenders
12582.0,511.3600000000001,13.636363636363637,5.2318181818181815,1.0,2.0,POSTAGE,0,0,Low Spenders
12583.0,7281.38,20.48582995951417,3.103603238866397,1.0,15.0,POSTAGE,0,0,Low Spenders
12584.0,2338.15,4.333333333333332,7.484375,1.0,9.0,DOORMAT UNION FLAG,0,0,Low Spenders
12585.0,2040.1,14.701149425287356,3.4639080459770115,1.0,2.0,ASSORTED COLOUR BIRD ORNAMENT,0,0,Low Spenders
12586.0,196.94000000000005,7.181818181818182,4.190909090909091,1.0,1.0,ABC TREASURE BOOK BOX ,0,0,Low Spenders
12587.0,144.0,12.75,11.56,1.0,1.0,JUMBO BAG OWLS,0,0,Low Spenders
12588.0,214.9000000000001,5.3000000000000025,9.58,1.0,1.0,BAKING SET 9 PIECE RETROSPOT ,0,0,Low Spenders
12589.0,646.6799999999998,8.742857142857142,4.502857142857143,1.0,2.0,CERAMIC STRAWBERRY CAKE MONEY BANK,0,0,Low Spenders
12590.0,9864.26,62.98529411764706,10.54735294117647,1.0,2.0, SET 2 TEA TOWELS I LOVE LONDON ,0,0,Low Spenders
12591.0,452.8499999999999,8.76923076923077,3.7807692307692307,1.0,1.0,36 FOIL HEART CAKE CASES,0,0,Low Spenders
12592.0,437.5999999999999,16.11111111111111,3.311111111111111,1.0,2.0,LUNCH BAG APPLE DESIGN,0,0,Low Spenders
12593.0,418.0999999999999,9.80952380952381,2.6523809523809527,1.0,3.0,LUNCH BAG WOODLAND,0,0,Low Spenders
12594.0,3338.2200000000003,15.059322033898304,3.023135593220339,1.0,10.0,CHILDRENS APRON APPLES DESIGN,0,0,Low Spenders
12596.0,618.27,17.555555555555557,4.405555555555556,1.0,2.0,FRIDGE MAGNETS LES ENFANTS ASSORTED,0,0,Low Spenders
12597.0,3811.22,10.854368932038835,3.9420873786407764,1.0,4.0,POSTAGE,0,0,Low Spenders
12598.0,3023.08,14.878787878787879,2.8425757575757578,1.0,8.0,CHARLOTTE BAG DOLLY GIRL DESIGN,0,0,Low Spenders
12599.0,1032.58,15.419354838709678,2.9962903225806454,1.0,7.0,POSTAGE,0,0,Low Spenders
12600.0,2599.04,12.09375,5.47375,1.0,10.0,POSTAGE,0,0,Low Spenders
12601.0,577.06,8.75,6.511071428571428,1.0,5.0,POSTAGE,0,0,Low Spenders
12602.0,153.1199999999999,13.5,1.9708333333333332,1.0,1.0,BOX OF VINTAGE ALPHABET BLOCKS,0,0,Low Spenders
12603.0,739.1999999999998,31.5,14.475000000000001,1.0,1.0,POSTAGE,0,0,Low Spenders
12604.0,254.18000000000006,12.5625,2.5912500000000005,1.0,2.0,PINK FAIRY CAKE CHILDRENS APRON,0,0,Low Spenders
12607.0,1579.51,12.158415841584159,2.1577227722772276,1.0,1.0,3 RAFFIA RIBBONS 50'S CHRISTMAS ,0,0,Low Spenders
12609.0,1126.85,10.8,3.5178333333333334,1.0,3.0,POSTAGE,0,0,Low Spenders
12610.0,2099.54,9.89622641509434,5.024716981132076,1.0,5.0,POSTAGE,0,0,Low Spenders
12611.0,1193.32,13.015384615384615,2.675076923076923,1.0,1.0,12 PENCILS TALL TUBE RED RETROSPOT,0,0,Low Spenders
12612.0,704.04,13.789473684210526,4.4389473684210525,1.0,1.0,ANT COPPER LIME BOUDICCA BRACELET,0,0,Low Spenders
12613.0,3344.38,10.745098039215687,2.8726143790849674,1.0,5.0,POSTAGE,0,0,Low Spenders
12614.0,315.5999999999999,3.8000000000000007,5.61,1.0,1.0,ASSORTED COLOUR MINI CASES,0,0,Low Spenders
12615.0,2291.19,13.104761904761904,3.0896190476190477,1.0,4.0,POSTAGE,0,0,Low Spenders
12616.0,713.3,8.875,3.8203125,1.0,2.0,12 PENCILS TALL TUBE RED RETROSPOT,0,0,Low Spenders
12617.0,352.98,5.121951219512193,1.928780487804878,1.0,1.0,IVORY WICKER HEART MEDIUM,0,0,Low Spenders
12618.0,177.30999999999995,8.727272727272727,6.6381818181818195,1.0,1.0,BAKING SET 9 PIECE RETROSPOT ,0,0,Low Spenders
12619.0,3641.24,37.53333333333333,7.056555555555556,1.0,9.0,POSTAGE,0,0,Low Spenders
12620.0,1339.41,12.83695652173913,2.1478260869565218,1.0,3.0,LUNCH BAG APPLE DESIGN,0,0,Low Spenders
12621.0,13689.669999999998,15.931477516059957,2.8922912205567455,1.0,20.0,POSTAGE,0,0,Low Spenders
12622.0,180.0999999999999,6.272727272727273,5.739090909090909,1.0,1.0,BALLOONS  WRITING SET ,0,0,Low Spenders
12623.0,305.0999999999999,10.61111111111111,2.628888888888889,1.0,1.0,APRON APPLE DELIGHT,0,0,Low Spenders
