CustomerID,TotalSpend,AvgQuantity,AvgUnitPrice,NumCountries,NumProducts,Cluster_Base,Cluster_Selected,Label
12393.0,1582.6000000000001,12.75,2.2796875,1,49,0,0,Low Spender
12394.0,1272.48,30.333333333333332,3.3707407407407404,2,26,0,0,Low Spender
12395.0,2998.28,13.28930817610063,3.959685534591195,1,91,0,0,Low Spender
12397.0,2409.9,10.023809523809524,3.4682539682539684,1,110,0,0,Low Spender
12398.0,1635.6599999999999,16.4,1.992705882352941,1,85,0,0,Low Spender
12399.0,1108.65,19.966101694915253,2.1145762711864404,1,47,0,0,Low Spender
12401.0,84.3,2.2,9.68,1,5,0,0,Low Spender
12402.0,225.6,8.545454545454545,3.290909090909091,1,11,0,0,Low Spender
12403.0,409.7,15.833333333333334,8.9,1,5,0,0,Low Spender
12405.0,1710.39,15.87037037037037,3.5442592592592597,1,54,0,0,Low Spender
12406.0,3280.75,16.75,2.8332407407407407,1,91,0,0,Low Spender
12407.0,1708.1200000000001,18.38961038961039,3.2674025974025973,1,57,0,0,Low Spender
12408.0,2842.57,12.380530973451327,3.128141592920354,1,81,0,0,Low Spender
12409.0,11056.93,48.62280701754386,3.526666666666667,1,91,0,0,Low Spender
12410.0,681.0799999999999,7.464285714285714,6.320357142857143,1,26,0,0,Low Spender
12412.0,1226.88,13.59016393442623,2.7137704918032783,1,44,0,0,Low Spender
12413.0,694.15,7.05,5.25725,1,29,0,0,Low Spender
12414.0,562.41,16.666666666666668,8.57,1,16,0,0,Low Spender
12415.0,123091.85,97.79870967741935,3.224864516129032,1,451,0,1,High Spender
12417.0,3578.8,7.7727272727272725,5.4254040404040405,2,159,0,0,Low Spender
12418.0,668.58,11.970588235294118,3.5644117647058824,1,34,0,0,Low Spender
12420.0,600.39,11.89655172413793,4.707241379310345,1,29,0,0,Low Spender
12421.0,806.27,10.5,4.438695652173913,1,33,0,0,Low Spender
12422.0,803.5600000000001,9.487179487179487,3.26025641025641,2,39,0,0,Low Spender
12423.0,1849.11,10.531746031746032,2.897222222222222,1,96,0,0,Low Spender
12424.0,1760.96,24.666666666666668,2.780666666666667,1,30,0,0,Low Spender
12425.0,777.2,13.777777777777779,2.5644444444444443,1,36,0,0,Low Spender
12426.0,582.73,8.6,3.9363333333333332,1,30,0,0,Low Spender
12427.0,708.37,6.742857142857143,4.604857142857142,1,26,0,0,Low Spender
12428.0,7877.2,11.676666666666666,4.7293,1,259,0,1,High Spender
12429.0,3750.4,16.051546391752577,3.6307216494845362,2,82,0,0,Low Spender
12430.0,256.4,10.636363636363637,6.225454545454546,1,11,0,0,Low Spender
12431.0,6348.89,11.957983193277311,3.7615546218487395,2,163,0,1,High Spender
12432.0,5059.32,16.675925925925927,10.550833333333333,1,107,0,0,Low Spender
12433.0,13375.87,26.35952380952381,2.1927380952380955,1,222,0,1,High Spender
12434.0,765.19,6.907407407407407,3.669074074074074,1,49,0,0,Low Spender
12435.0,7829.89,57.083333333333336,5.479166666666667,1,31,0,0,Low Spender
12436.0,509.01,13.1875,5.2675,1,16,0,0,Low Spender
12437.0,4896.66,14.585,4.04725,1,119,0,0,Low Spender
12438.0,2906.85,12.040816326530612,3.894897959183673,1,85,0,0,Low Spender
12441.0,173.55,11.0,3.700909090909091,1,11,0,0,Low Spender
12442.0,172.06,15.166666666666666,3.34,1,12,0,0,Low Spender
12444.0,5005.46,6.551136363636363,6.3586931818181816,1,138,0,0,Low Spender
12445.0,133.4,15.5,7.9875,1,4,0,0,Low Spender
12446.0,1002.3100000000001,6.157894736842105,4.352631578947368,1,57,0,0,Low Spender
12447.0,476.49,7.3076923076923075,3.5742307692307693,1,26,0,0,Low Spender
12448.0,449.45,11.045454545454545,5.951818181818182,1,22,0,0,Low Spender
12449.0,4067.29,8.13089005235602,3.694712041884817,1,119,0,0,Low Spender
12450.0,197.88,16.0,1.6175,1,7,0,0,Low Spender
12451.0,8933.52,18.183098591549296,2.445577464788732,1,265,0,1,High Spender
12452.0,428.57,7.956521739130435,4.3334782608695654,1,21,0,0,Low Spender
12453.0,707.09,11.0,2.393255813953488,1,43,0,0,Low Spender
12454.0,5.684341886080802e-14,0.0,7.282,1,15,0,0,Low Spender
12455.0,2466.86,23.211111111111112,3.173333333333334,2,85,0,0,Low Spender
12456.0,3153.89,12.527131782945736,3.5765116279069766,1,105,0,0,Low Spender
12457.0,1917.78,10.35820895522388,5.259253731343284,2,53,0,0,Low Spender
12458.0,947.4,13.31578947368421,4.326315789473685,1,35,0,0,Low Spender
12461.0,826.88,8.2,4.258857142857143,1,35,0,0,Low Spender
12462.0,1124.01,7.138888888888889,4.616944444444445,1,52,0,0,Low Spender
12463.0,1303.63,8.602272727272727,3.067159090909091,1,66,0,0,Low Spender
12464.0,1212.05,3.8620689655172415,11.832758620689654,1,6,0,0,Low Spender
12465.0,733.89,9.313725490196079,2.706274509803922,1,46,0,0,Low Spender
12468.0,724.0400000000001,9.1,3.47675,1,36,0,0,Low Spender
12471.0,18705.52,15.00566037735849,4.2715471698113205,1,155,0,1,High Spender
12472.0,6229.48,10.281329923273658,2.4811253196930947,1,229,0,1,High Spender
12473.0,2837.73,13.134831460674157,13.693370786516855,1,140,0,0,Low Spender
12474.0,7064.7699999999995,10.43956043956044,2.910989010989011,1,254,0,1,High Spender
12475.0,723.38,14.86111111111111,2.941111111111111,1,36,0,0,Low Spender
12476.0,6546.58,8.852272727272727,4.950492424242425,1,178,0,1,High Spender
12477.0,13117.01,11.753246753246753,4.330746753246753,1,194,0,1,High Spender
12478.0,680.99,6.555555555555555,4.537777777777778,1,36,0,0,Low Spender
12479.0,477.3,10.028571428571428,2.612285714285714,1,31,0,0,Low Spender
12480.0,3281.63,11.084415584415584,3.1344155844155845,1,129,0,0,Low Spender
12481.0,5574.36,15.11520737327189,3.4091705069124423,1,152,0,0,Low Spender
12483.0,2327.13,13.54320987654321,5.977901234567902,1,46,0,0,Low Spender
12484.0,4480.87,6.285302593659942,3.183371757925072,1,257,0,1,High Spender
12488.0,1298.66,9.618181818181819,3.7347272727272727,1,46,0,0,Low Spender
12489.0,334.93,7.0,5.908,1,15,0,0,Low Spender
12490.0,5417.93,12.506122448979593,2.692857142857143,1,132,0,0,Low Spender
12491.0,460.40000000000003,10.0,3.376923076923077,1,25,0,0,Low Spender
12492.0,263.21000000000004,9.6,3.3475,1,19,0,0,Low Spender
12493.0,416.79,8.956521739130435,4.858695652173913,1,20,0,0,Low Spender
12494.0,1139.3500000000001,8.214285714285714,4.189761904761904,1,65,0,0,Low Spender
12497.0,1043.1,88.28571428571429,2.06,1,14,0,0,Low Spender
12498.0,403.70000000000005,6.913043478260869,4.197826086956522,1,21,0,0,Low Spender
12500.0,4206.27,41.09230769230769,5.876153846153846,1,35,0,0,Low Spender
12501.0,2089.68,10.7625,2.42075,1,149,0,0,Low Spender
12502.0,3723.87,5.578231292517007,6.425238095238095,1,102,0,0,Low Spender
12503.0,-1126.0,-1.0,1126.0,1,1,0,0,Low Spender
12504.0,114.0,3.4,9.446666666666665,1,6,0,0,Low Spender
12505.0,-4.5,-1.0,4.5,1,1,0,0,Low Spender
12506.0,73.5,1.0,3.1956521739130435,1,23,0,0,Low Spender
12507.0,1258.06,40.13636363636363,4.835,1,19,0,0,Low Spender
12508.0,397.88,3.985294117647059,1.7400000000000002,1,57,0,0,Low Spender
12509.0,176.5,7.857142857142857,5.564285714285715,1,7,0,0,Low Spender
12510.0,982.5699999999999,10.696969696969697,4.263333333333334,1,29,0,0,Low Spender
12512.0,132.18,3.096774193548387,2.640322580645161,1,31,0,0,Low Spender
12513.0,586.79,12.666666666666666,2.2380555555555555,1,35,0,0,Low Spender
12514.0,1017.68,8.627450980392156,3.296862745098039,1,51,0,0,Low Spender
12515.0,383.7,8.1875,6.78125,1,16,0,0,Low Spender
12516.0,1312.06,33.65384615384615,2.725769230769231,1,20,0,0,Low Spender
12517.0,2443.65,4.761565836298932,2.360462633451957,1,233,0,1,High Spender
12518.0,2056.89,10.629032258064516,2.837177419354839,1,84,0,0,Low Spender
12519.0,330.84,10.294117647058824,3.093529411764706,1,17,0,0,Low Spender
12520.0,2582.51,9.225806451612904,3.3941290322580646,1,122,0,0,Low Spender
12521.0,599.68,8.131578947368421,2.995789473684211,1,38,0,0,Low Spender
12522.0,192.72,16.166666666666668,5.0008333333333335,1,11,0,0,Low Spender
12523.0,1745.57,7.827272727272727,5.157818181818182,1,85,0,0,Low Spender
12524.0,4485.72,25.6875,2.9170833333333333,1,114,0,0,Low Spender
12526.0,1316.66,8.901408450704226,3.3538028169014087,1,64,0,0,Low Spender
12527.0,348.71000000000004,13.0,2.9294444444444445,1,18,0,0,Low Spender
12528.0,1922.28,7.894736842105263,5.393052631578947,1,51,0,0,Low Spender
12530.0,1623.63,13.235294117647058,3.8892647058823533,1,51,0,0,Low Spender
12531.0,125.22,2.6470588235294117,3.8094117647058825,1,17,0,0,Low Spender
12532.0,349.83000000000004,9.5625,3.698125,1,16,0,0,Low Spender
12534.0,1089.18,10.333333333333334,3.035396825396825,1,63,0,0,Low Spender
12535.0,716.35,6.4411764705882355,4.451470588235294,1,28,0,0,Low Spender
12536.0,4106.82,9.714285714285714,48.55391941391942,1,260,0,1,High Spender
12538.0,363.95,9.095238095238095,3.6433333333333335,1,21,0,0,Low Spender
12539.0,3852.5,7.54014598540146,10.423503649635036,1,158,0,0,Low Spender
12540.0,13309.039999999999,13.881496881496881,3.8988357588357587,1,278,0,1,High Spender
12541.0,981.18,13.076923076923077,3.615769230769231,1,47,0,0,Low Spender
12544.0,355.7,6.6,4.1135,1,19,0,0,Low Spender
12545.0,1000.39,10.46,4.0238,1,42,0,0,Low Spender
12546.0,1141.5,8.814285714285715,3.1714285714285713,1,59,0,0,Low Spender
12547.0,207.79999999999998,16.75,7.95,1,7,0,0,Low Spender
12548.0,95.19999999999999,9.8,6.720000000000001,1,5,0,0,Low Spender
12550.0,964.83,9.982456140350877,3.0903508771929826,1,57,0,0,Low Spender
12551.0,168.0,10.0,1.6800000000000002,1,10,0,0,Low Spender
12552.0,437.82,4.4,9.1155,1,20,0,0,Low Spender
12553.0,3652.25,9.816326530612244,3.151938775510204,1,97,0,0,Low Spender
12556.0,599.56,2.9831932773109244,2.6860504201680673,1,101,0,0,Low Spender
12557.0,11990.960000000001,132.84848484848484,2.1766666666666667,1,20,0,0,Low Spender
12558.0,1.0658141036401503e-14,0.0,1.25,1,11,0,0,Low Spender
12559.0,536.21,12.772727272727273,3.9672727272727273,1,21,0,0,Low Spender
12560.0,2101.39,9.711711711711711,2.8450450450450453,1,92,0,0,Low Spender
12561.0,238.85,11.0625,2.964375,1,16,0,0,Low Spender
12562.0,3781.7400000000002,10.589285714285714,3.188214285714286,1,100,0,0,Low Spender
12564.0,456.9,6.333333333333333,5.576190476190476,1,21,0,0,Low Spender
12565.0,131.17,7.5,2.411,1,9,0,0,Low Spender
12566.0,346.7,13.2,3.9560000000000004,1,19,0,0,Low Spender
12567.0,9114.94,8.831533477321814,3.363606911447084,1,323,0,1,High Spender
12569.0,4064.9900000000002,9.387434554973822,5.558376963350786,1,93,0,0,Low Spender
12571.0,519.61,15.382352941176471,1.3205882352941176,1,31,0,0,Low Spender
12572.0,1004.72,7.258064516129032,4.344677419354839,1,53,0,0,Low Spender
12573.0,160.54000000000002,3.0,2.0964285714285715,1,26,0,0,Low Spender
12574.0,218.45,5.545454545454546,5.2,1,11,0,0,Low Spender
12576.0,1306.98,10.831460674157304,2.410674157303371,1,72,0,0,Low Spender
12577.0,564.2,3.1496598639455784,1.7950340136054421,1,137,0,0,Low Spender
12578.0,2753.36,9.758333333333333,3.1083333333333334,1,112,0,0,Low Spender
12579.0,410.72,8.96774193548387,3.766774193548387,1,29,0,0,Low Spender
12580.0,415.7,9.916666666666666,2.6075,1,24,0,0,Low Spender
12581.0,197.71,10.733333333333333,2.8926666666666665,1,15,0,0,Low Spender
12582.0,511.36,13.636363636363637,5.2318181818181815,1,21,0,0,Low Spender
12583.0,7187.34,19.95617529880478,3.1525099601593625,1,117,0,0,Low Spender
12584.0,1893.95,2.8095238095238093,7.445238095238095,1,45,0,0,Low Spender
12585.0,1982.81,12.969072164948454,3.497422680412371,1,77,0,0,Low Spender
12586.0,179.94000000000003,6.416666666666667,4.55,1,12,0,0,Low Spender
12587.0,144.0,12.75,11.56,1,4,0,0,Low Spender
12588.0,214.89999999999998,5.3,9.58,1,10,0,0,Low Spender
12589.0,646.68,8.742857142857142,4.502857142857143,1,29,0,0,Low Spender
12590.0,9861.38,61.128571428571426,10.26657142857143,1,68,0,0,Low Spender
12591.0,452.84999999999997,8.76923076923077,3.7807692307692307,1,26,0,0,Low Spender
12592.0,437.6,16.11111111111111,3.311111111111111,1,11,0,0,Low Spender
12593.0,418.09999999999997,9.80952380952381,2.6523809523809527,1,14,0,0,Low Spender
12594.0,3320.2200000000003,14.92436974789916,3.1489915966386555,1,51,0,0,Low Spender
12596.0,618.27,17.555555555555557,4.405555555555556,1,25,0,0,Low Spender
12597.0,3683.13,10.219626168224298,3.983691588785047,1,185,0,1,High Spender
12598.0,3002.68,14.586466165413533,2.827593984962406,1,84,0,0,Low Spender
12599.0,1032.58,15.419354838709678,2.9962903225806454,1,32,0,0,Low Spender
12600.0,2581.04,11.892307692307693,5.666461538461538,1,32,0,0,Low Spender
12601.0,569.5600000000001,8.413793103448276,6.545172413793104,1,21,0,0,Low Spender
12602.0,153.12,13.5,1.9708333333333332,1,12,0,0,Low Spender
12603.0,739.1999999999999,31.5,14.475,1,2,0,0,Low Spender
12604.0,254.18,12.5625,2.59125,1,15,0,0,Low Spender
12605.0,-7.5,-1.3333333333333333,1.8,1,3,0,0,Low Spender
12607.0,3.552713678800501e-15,0.0,2.1577227722772276,1,101,0,0,Low Spender
12609.0,1126.85,10.8,3.5178333333333334,1,57,0,0,Low Spender
12610.0,2057.99,9.26126126126126,4.9168468468468465,1,85,0,0,Low Spender
12611.0,1193.32,13.015384615384615,2.675076923076923,1,65,0,0,Low Spender
12612.0,643.59,11.952380952380953,4.487619047619048,1,19,0,0,Low Spender
12613.0,3218.98,9.791411042944786,2.9307361963190184,1,124,0,0,Low Spender
12614.0,315.6,3.8,5.61,1,20,0,0,Low Spender
12615.0,2291.19,13.104761904761904,3.0896190476190477,1,82,0,0,Low Spender
12616.0,657.25,7.583333333333333,4.054166666666666,1,25,0,0,Low Spender
12617.0,352.98,5.121951219512195,1.928780487804878,1,39,0,0,Low Spender
12618.0,177.31,8.727272727272727,6.6381818181818195,1,11,0,0,Low Spender
12619.0,3214.81,35.305263157894736,10.848105263157894,1,50,0,0,Low Spender
12620.0,1339.41,12.83695652173913,2.1478260869565218,1,89,0,0,Low Spender
12621.0,13612.07,15.620253164556962,2.8979957805907173,1,265,0,1,High Spender
12622.0,180.1,6.2727272727272725,5.739090909090909,1,11,0,0,Low Spender
12623.0,305.1,10.61111111111111,2.628888888888889,1,18,0,0,Low Spender
12624.0,641.13,9.342105263157896,3.8721052631578945,1,36,0,0,Low Spender
12625.0,2614.32,17.32967032967033,2.3147252747252747,1,75,0,0,Low Spender
12626.0,6388.35,10.912052117263844,2.8403908794788273,1,233,0,1,High Spender
12627.0,4478.53,11.965217391304348,2.937913043478261,1,162,0,0,Low Spender
12628.0,769.61,10.348837209302326,3.677674418604651,1,34,0,0,Low Spender
12630.0,1270.88,8.5625,4.48640625,1,60,0,0,Low Spender
12631.0,640.5,7.612903225806452,4.537096774193548,1,31,0,0,Low Spender
12633.0,2140.63,11.155339805825243,3.1774757281553403,1,73,0,0,Low Spender
12635.0,1689.18,11.603960396039604,2.522079207920792,1,97,0,0,Low Spender
12637.0,5934.25,7.725388601036269,2.6973834196891193,1,206,0,1,High Spender
12638.0,671.69,14.794871794871796,2.56,1,39,0,0,Low Spender
12639.0,486.1,9.136363636363637,4.918181818181818,1,22,0,0,Low Spender
12640.0,1174.58,5.867924528301887,5.716981132075472,1,47,0,0,Low Spender
12641.0,185.9,7.2,6.964999999999999,1,10,0,0,Low Spender
12642.0,1013.26,11.74468085106383,3.5906382978723403,1,39,0,0,Low Spender
12643.0,3344.64,75.33333333333333,5.187916666666666,1,11,0,0,Low Spender
12644.0,477.91,10.483870967741936,2.8045161290322578,1,31,0,0,Low Spender
12645.0,1755.38,14.486486486486486,2.598108108108108,1,58,0,0,Low Spender
12646.0,1346.97,19.933333333333334,2.387111111111111,1,43,0,0,Low Spender
12647.0,3669.92,11.173228346456693,5.485511811023621,1,80,0,0,Low Spender
12648.0,318.05,7.619047619047619,3.1723809523809527,1,21,0,0,Low Spender
12649.0,603.71,17.393939393939394,2.6336363636363633,1,30,0,0,Low Spender
12650.0,314.44,12.7,1.9344999999999999,1,20,0,0,Low Spender
12651.0,114.0,8.666666666666666,2.244444444444445,1,9,0,0,Low Spender
12652.0,914.53,9.843137254901961,2.8337254901960787,1,48,0,0,Low Spender
12653.0,2209.85,21.372093023255815,2.5909302325581396,1,37,0,0,Low Spender
12654.0,601.98,6.947368421052632,4.420526315789473,1,31,0,0,Low Spender
12656.0,3982.72,13.138461538461538,4.478692307692308,1,89,0,0,Low Spender
12657.0,1152.06,11.678571428571429,5.080892857142857,1,35,0,0,Low Spender
12658.0,686.05,8.88888888888889,4.114444444444445,1,36,0,0,Low Spender
12659.0,91.68,21.0,5.308,1,5,0,0,Low Spender
12660.0,245.1,9.76923076923077,3.8653846153846154,1,13,0,0,Low Spender
12662.0,3817.08,8.793103448275861,3.1960775862068966,1,129,0,0,Low Spender
12664.0,4863.88,31.63157894736842,11.266842105263157,1,13,0,0,Low Spender
12665.0,61.75,9.0,5.4375,1,3,0,0,Low Spender
12666.0,-227.44,-28.0,4.03,1,2,0,0,Low Spender
12667.0,620.13,11.969696969696969,3.624242424242424,1,33,0,0,Low Spender
12668.0,3743.18,9.494047619047619,3.403809523809524,1,116,0,0,Low Spender
12669.0,1607.73,10.92156862745098,24.74686274509804,1,97,0,0,Low Spender
12670.0,2986.15,14.797872340425531,3.202127659574468,1,58,0,0,Low Spender
12672.0,225.89999999999998,7.8,3.79,1,10,0,0,Low Spender
12673.0,610.52,8.357142857142858,2.9283333333333337,1,42,0,0,Low Spender
12674.0,1922.26,12.255555555555556,3.197,1,52,0,0,Low Spender
12676.0,1331.39,14.88888888888889,7.0282222222222215,1,33,0,0,Low Spender
12678.0,17588.26,65.26347305389221,6.49622754491018,1,107,0,1,High Spender
12679.0,1058.67,9.464285714285714,3.8416071428571428,1,45,0,0,Low Spender
12680.0,862.81,8.51923076923077,3.637884615384615,1,33,0,0,Low Spender
12681.0,13677.59,11.637770897832818,3.1915015479876163,1,269,0,1,High Spender
12682.0,12279.82,10.601145038167939,3.7565076335877863,1,216,0,1,High Spender
12683.0,8221.09,13.544198895027625,2.812817679558011,1,180,0,1,High Spender
12684.0,2283.63,18.904761904761905,2.5359999999999996,1,61,0,0,Low Spender
12685.0,2863.08,9.700636942675159,3.0710191082802547,1,117,0,0,Low Spender
12686.0,89.14,15.285714285714286,3.2585714285714285,1,7,0,0,Low Spender
12688.0,4873.8099999999995,17.707602339181285,4.124736842105263,1,170,0,1,High Spender
12689.0,1247.61,8.722222222222221,2.8519444444444444,1,57,0,0,Low Spender
12690.0,389.01,6.625,5.5268749999999995,1,16,0,0,Low Spender
12691.0,1035.8,12.3125,5.0359375,1,21,0,0,Low Spender
12693.0,830.96,6.097560975609756,5.509024390243902,1,35,0,0,Low Spender
12694.0,869.67,13.756756756756756,3.901621621621622,1,32,0,0,Low Spender
12695.0,582.1,8.148148148148149,4.785555555555556,1,23,0,0,Low Spender
12697.0,939.02,11.604651162790697,4.899302325581395,1,37,0,0,Low Spender
12700.0,4867.99,10.974074074074075,2.733814814814815,1,194,0,1,High Spender
12701.0,797.71,12.79245283018868,3.0907547169811322,1,50,0,0,Low Spender
12702.0,219.0,4.416666666666667,5.441666666666666,1,12,0,0,Low Spender
12703.0,274.7,7.318181818181818,2.6522727272727273,1,21,0,0,Low Spender
12704.0,2220.84,11.144444444444444,7.174444444444445,1,64,0,0,Low Spender
12705.0,6814.24,11.416666666666666,2.8283045977011496,1,229,0,1,High Spender
12707.0,603.42,7.757575757575758,3.236666666666667,1,33,0,0,Low Spender
12708.0,2616.32,7.2988505747126435,4.163620689655173,1,86,0,0,Low Spender
12709.0,9264.1,14.875,3.768828125,1,103,0,0,Low Spender
12710.0,1130.57,10.746835443037975,2.8831645569620252,1,75,0,0,Low Spender
12712.0,4241.63,7.352112676056338,6.613591549295775,1,59,0,0,Low Spender
12713.0,848.55,13.368421052631579,2.503421052631579,1,38,0,0,Low Spender
12714.0,4708.86,11.849420849420849,2.391891891891892,1,217,0,1,High Spender
12715.0,343.36,9.6,3.467,1,20,0,0,Low Spender
12716.0,1053.49,10.26086956521739,2.665797101449275,1,60,0,0,Low Spender
12717.0,980.98,9.017857142857142,5.479464285714286,1,49,0,0,Low Spender
12718.0,238.25,10.68421052631579,2.7221052631578946,1,19,0,0,Low Spender
12719.0,608.1,8.595238095238095,3.5595238095238093,1,34,0,0,Low Spender
12720.0,5713.28,12.963788300835654,2.749470752089137,1,217,0,1,High Spender
12721.0,2628.98,11.914634146341463,3.106585365853659,1,135,0,0,Low Spender
12722.0,904.33,9.824561403508772,4.408245614035088,1,50,0,0,Low Spender
12723.0,725.07,6.2898550724637685,3.2023188405797103,1,53,0,0,Low Spender
12724.0,1031.41,8.39622641509434,3.721132075471698,1,48,0,0,Low Spender
12725.0,427.8,6.833333333333333,4.104166666666667,1,24,0,0,Low Spender
12726.0,2609.1,25.346774193548388,2.106693548387097,1,57,0,0,Low Spender
12727.0,3947.7,14.787234042553191,3.3080141843971633,1,109,0,0,Low Spender
12728.0,836.33,9.108695652173912,4.669347826086956,1,38,0,0,Low Spender
12729.0,453.01,8.961538461538462,3.701538461538462,1,26,0,0,Low Spender
12731.0,18793.41,30.20216606498195,3.3601083032490973,1,109,0,1,High Spender
12732.0,236.26000000000002,9.25,3.5225000000000004,1,12,0,0,Low Spender
12733.0,383.95,6.2272727272727275,3.372727272727273,1,22,0,0,Low Spender
12734.0,110.39999999999999,22.0,1.185,1,4,0,0,Low Spender
12735.0,779.5699999999999,8.55813953488372,5.416279069767441,1,38,0,0,Low Spender
12736.0,234.0,43.25,5.58,1,4,0,0,Low Spender
12738.0,155.35,13.454545454545455,3.95,1,11,0,0,Low Spender
12739.0,1013.04,12.789473684210526,4.008421052631578,1,38,0,0,Low Spender
12740.0,427.6,12.666666666666666,2.074074074074074,1,27,0,0,Low Spender
12743.0,540.13,2.404580152671756,3.069618320610687,1,114,0,0,Low Spender
12744.0,9120.39,22.85589519650655,109.64580786026201,1,179,0,1,High Spender
12747.0,4196.01,12.37864077669903,4.3678640776699025,1,43,0,0,Low Spender
12748.0,28405.56,5.3272768057424855,3.297063705697622,1,1779,0,1,High Spender
12749.0,3868.2,6.1558441558441555,5.071428571428571,1,163,0,0,Low Spender
12750.0,275.88,9.133333333333333,4.62,1,15,0,0,Low Spender
12752.0,4366.78,42.679245283018865,2.2941509433962266,1,53,0,0,Low Spender
12753.0,21024.01,48.91304347826087,2.332130434782609,1,133,0,1,High Spender
12754.0,2949.12,99.67692307692307,2.0384615384615383,1,50,0,0,Low Spender
12755.0,-1591.1999999999998,-124.4,7.529999999999999,1,5,0,0,Low Spender
12756.0,112.07999999999998,36.0,0.7424999999999999,1,4,0,0,Low Spender
12757.0,4205.25,6.427027027027027,21.65618918918919,1,239,0,1,High Spender
12758.0,2791.59,22.010309278350515,1.700618556701031,1,84,0,0,Low Spender
12759.0,1531.44,9.494736842105263,3.2154736842105267,1,81,0,0,Low Spender
12762.0,1898.52,17.782608695652176,2.736086956521739,1,62,0,0,Low Spender
12763.0,494.08,17.555555555555557,1.7716666666666667,1,16,0,0,Low Spender
12764.0,1693.88,8.577777777777778,5.387555555555555,1,45,0,0,Low Spender
12766.0,6989.63,11.761290322580646,3.070806451612903,1,205,0,1,High Spender
12769.0,1143.6,11.125,4.45625,1,32,0,0,Low Spender
12770.0,1351.45,61.916666666666664,2.625,1,12,0,0,Low Spender
12772.0,892.47,10.10909090909091,3.7007272727272724,1,55,0,0,Low Spender
12775.0,1351.24,12.73134328358209,3.844328358208955,1,48,0,0,Low Spender
12778.0,804.23,16.15686274509804,3.793529411764706,1,40,0,0,Low Spender
12779.0,3868.7,12.553459119496855,3.68937106918239,1,89,0,0,Low Spender
12781.0,707.72,19.733333333333334,2.9383333333333335,1,25,0,0,Low Spender
12782.0,2273.32,10.0,3.788411214953271,1,82,0,0,Low Spender
12783.0,1603.87,7.232558139534884,19.177209302325583,1,76,0,0,Low Spender
12784.0,532.8199999999999,4.912280701754386,2.826842105263158,1,54,0,0,Low Spender
12785.0,305.71,8.533333333333333,4.645333333333332,1,14,0,0,Low Spender
12787.0,463.66,13.05,3.998,1,17,0,0,Low Spender
